account,date,closed_pnl,size_usd,trade_count,classification,loss_flag,next_day_pnl,profit_bucket
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,1492.9519130434783,115,Extreme Greed,0,13027.2866,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,2927.3372765957447,235,Extreme Greed,0,3509.273443,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,1042.2276712328767,219,Greed,0,24.404600000000002,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,1607.23625,8,Greed,0,657.693565,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,1163.6007843137254,51,Greed,0,3429.9583199999997,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,3870.1449056603774,53,Greed,0,11206.706221,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,2729.2947413793104,232,Extreme Greed,0,3710.36178,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,4625.799183673469,49,Greed,0,3944.7294389999997,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,4342.4238000000005,50,Greed,0,104.68064,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,4696.798888888889,9,Greed,0,-3249.381438,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,7728.827272727272,33,Extreme Greed,1,16210.341667,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,1671.0059413202935,409,Extreme Greed,0,548.62199,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,2301.3917142857144,35,Extreme Greed,0,3540.716915,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,1282.6185401459854,137,Extreme Greed,0,2582.715893,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,1981.91671875,128,Greed,0,1150.332823,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,3275.1991891891894,37,Greed,0,45.381082,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,1330.8616666666667,36,Greed,0,5049.257348,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,2169.4271641791042,134,Greed,0,6216.099195999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,2295.991569767442,172,Extreme Greed,0,9609.447365,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,4026.3325675675674,148,Greed,0,14982.681725,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,2940.937606837607,351,Fear,0,1985.815595,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,1605.050657894737,76,Greed,0,14.590934,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,2107.2529999999997,20,Neutral,0,2055.538866,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,4675.59698630137,73,Neutral,0,2648.450789,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,3997.0581034482757,58,Fear,0,235.47104,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,6882.275,2,Fear,0,627.556755,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,1530.2932394366196,71,Neutral,0,990.674468,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,2647.6505172413795,58,Fear,0,1053.5230999999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,7386.992,5,Neutral,0,-22303.603584,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,2953.0322881355933,118,Neutral,1,2390.12335,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,1278.79198019802,101,Neutral,0,462.740727,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,3875.14,28,Neutral,0,14.54605,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,341.232,5,Neutral,0,3112.721339,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,2398.0035877862597,131,Neutral,0,770.462266,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,1613.0980995475113,221,Fear,0,1727.154021,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,2101.7873913043477,69,Neutral,0,2720.828056,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,1504.8432978723404,188,Greed,0,1437.17482,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,2194.715289256198,121,Neutral,0,1001.2053860000001,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,2364.3752000000004,125,Neutral,0,3622.6256409999996,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,2395.0187341772153,79,Fear,0,5303.037252,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,3985.245697674419,86,Extreme Fear,0,948.6016900000001,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,3923.564166666667,12,Fear,0,-370.250064,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,1018.7064356435644,101,Fear,1,-5843.04,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,42921.479999999996,2,Extreme Fear,1,556.480533,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,1573.7972222222222,18,Fear,0,23670.188163,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,3202.6863529411767,170,Extreme Fear,0,788.209533,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,2053.1325,24,Fear,0,216.69714,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,3998.917,20,Neutral,0,500.116094,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,1352.128787878788,33,Neutral,0,941.32505,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,2071.034666666667,15,Fear,0,5845.632627,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,1292.3644736842105,152,Fear,0,82.269533,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,610.3228571428572,14,Fear,0,106.886191,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,1166.1046511627908,43,Fear,0,646.76766,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,965.8490625,32,Neutral,0,4462.921835,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,968.4492063492064,63,Fear,0,80.95313,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,179.39076923076925,26,Neutral,0,520.971268,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,2614.2506896551727,29,Neutral,0,96.945218,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,1384.9248101265823,79,Neutral,0,133.123947,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,507.97253012048196,83,Fear,0,1239.24045,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,952.425,52,Fear,0,90.98474,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,2925.4536363636366,11,Fear,0,3370.85855,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,3952.829230769231,39,Fear,0,948.85929,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,1116.5534883720932,43,Extreme Fear,0,1593.7933500000001,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,3893.6853333333333,15,Extreme Fear,0,1442.90516,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,1396.4452272727274,44,Fear,0,1828.36966,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,3124.96325,40,Fear,0,1208.695445,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,1633.111111111111,36,Fear,0,1674.357543,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,2679.161714285714,35,Fear,0,471.89234,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,4048.5616666666665,6,Fear,0,1403.177311,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,1152.206909090909,55,Fear,0,-111.77234,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,1156.014423076923,52,Fear,1,2933.203058,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,358.02122324159023,327,Neutral,0,6439.07977,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,2393.760844155844,154,Greed,0,1250.2581989999999,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,2504.40724137931,29,Greed,0,1113.013801,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,777.5432323232324,99,Greed,0,3291.144446,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,1400.3834513274335,113,Greed,0,471.712989,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,1451.5227710843374,83,Greed,0,728.966777,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,1052.2554545454545,33,Neutral,0,,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,1688.5525,4,Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,10819.605,4,Greed,0,838.9844760000001,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,4069.070833333333,12,Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,8056.83,1,Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,7555.826666666667,3,Greed,0,1008.518954,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,6758.5633333333335,9,Greed,0,937.789615,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,1975.7373076923077,26,Greed,0,1093.05677,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,1828.1614285714284,7,Greed,0,1260.832586,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,12912.0,1,Extreme Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,5768.6,1,Extreme Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,2146.8445454545454,11,Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,9563.74,1,Greed,0,1621.278931,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,7545.6675,4,Greed,0,1261.448002,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,11647.74,1,Greed,0,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,99.88,1,Extreme Greed,0,-869.145978,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,8449.470000000001,2,Neutral,1,0.0,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,5632.456666666668,3,Neutral,0,1130.350383,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,3004.626666666667,6,Fear,0,246.8944,1
